InventoryID	Squib
876	ags_fointein1986_phon.pdf
877	fan_eko1974_phon.pdf
878	fuu_boyeldieu2000_phon.pdf
879	gbd_sands1989_phon.pdf
880	gby_rosendall1998_phon.pdf
881	gvf_evans2005_phon.pdf
882	gub_bendorsamuel1966_phon.pdf
883	gup_oates1964_phon.pdf
884	hay_byarushengo1977_phon.pdf
885	wya_lagarde1980_phon.pdf
886	hch_gomez1999_phon.pdf
887	qwh_levengood1982_phon.pdf
888	huv_archivo1983_phon.pdf
889	qxw_wroughton1996_phon.pdf
890	lyn_jacottet1896_phon.pdf
891	iby_blench2005_phon.pdf
892	imn_seiler1985_phon.pdf
893	inh_nichols1996_phon.pdf
894	ksi_donohue2002_phon.pdf
895	yal_lupke2005_phon.pdf
896	jar_lukas1961_phon.pdf
897	jap_vogel2003_phon.pdf
898	tow_yumitani1998_phon.pdf
899	mgi_blench2006_phon.pdf
900	kab_hamouma1987_phon.pdf
901	gid_noukeu2002_phon.pdf
902	kyz_souza2004_phon.pdf
903	kms_sanders1994a_phon.pdf
904	kxo_bacelar2004_phon.pdf
905	ndb_akeriweh2000_phon.pdf
906	xrb_wichser1994_phon.pdf
907	kmv_tobler1983_phon.pdf
908	ken_mbuagbaw2000_phon.pdf
909	khr_peterson_phon.pdf
910	cog_ungsitipoonporn_phon.pdf
911	kin_mpayimana2003_phon.pdf
912	okr_blench2005_phon.pdf
913	kkk_palmer1999_phon.pdf
914	kme_asobo1989_phon.pdf
915	kma_cahill1999_phon.pdf
916	kdt_oranuch1984_phon.pdf
917	kle_tolsma1999_phon.pdf
918	kto_lindstrom2002_phon.pdf
919	kgg_watters2006_phon.pdf
920	kxv_israel1979_phon.pdf
921	xwa_voort2004_phon.pdf
922	lbj_koshal1979_phon.pdf
923	lag_dunham2005_phon.pdf
924	lao_morev1979_phon.pdf
925	lvk_terrill1999_phon.pdf
926	bwt2_ebah1990_phon.pdf
927	lun_kawasha2003_phon.pdf
928	lch_fleisch2000_phon.pdf
929	bdu_atta1993_phon.pdf
930	mkd_friedman2002_phon.pdf
931	mxu_blench2006_phon.pdf
932	grg_blackings2003_phon.pdf
933	mva_turner1986_phon.pdf
934	bce_forku2000_phon.pdf
935	nmm_hildebrandt2004_phon.pdf
936	nge_swiri1998_phon.pdf
937	mec_heath1981_phon.pdf
938	ayz_dol1999_phon.pdf
939	gmm_Boyd1997.pdf
940	byv_nganmou1991_phon.pdf
941	xmf_harris1991_phon.pdf
942	bfm_bangha2003_phon.pdf
943	mwt_veena1980_phon.pdf
944	cas_sakel2004_phon.pdf
945	mgg_djiafeua1989_phon.pdf
946	mhk_nahjella1997_phon.pdf
947	nmg_ngue2002_phon.pdf
948	mlv_Francois2001_phon.pdf
949	nnm_feldpausch1992_phon.pdf
950	nml_ngoran1999_phon.pdf
951	apm_hoijer1946.pdf
952	yum_halpern1946.pdf
953	nnk_spaulding1994_phon.pdf
954	niq_creider1989_phon.pdf
955	kig_saowalak1993_phon.pdf
956	mff_kum2002_phon.pdf
957	ncl_langacker1979_phon.pdf
958	nag_bhattacharjya2001_phon.pdf
959	nsh_bolima1998_phon.pdf
960	nig_baker1999_phon.pdf
961	nam_hoddinott1988_phon.pdf
962	igo_ngouagna1988_phon.pdf
963	nla_voutsa2003_phon.pdf
964	noo_davidson2002_phon.pdf
965	kxm_phunsap1984_phon.pdf
966	pao_thornes2003_phon.pdf
967	kcn_wellens2003_phon.pdf
968	nus_frank1999_phon.pdf
969	ekm_ekambi1990_phon.pdf
970	nym_maganga1992_phon.pdf
971	nyl_taweeporn1998_phon.pdf
972	ann_faraclas1984_phon.pdf
973	mps_loving1974_phon.pdf
974	fai_loving1974_phon.pdf
975	oku_yensi1996_phon.pdf
976	oss_hettich1997_phon.pdf
977	pau_josephs1975_phon.pdf
978	okv_loving1977_phon.pdf
979	yll_loving1977_phon.pdf
980	niz_loving1977_phon.pdf
981	dob_loving1977_phon.pdf
982	smq_loving1977_phon.pdf
983	uvh_loving1974_phon.pdf
984	bzf_loving1974_phon.pdf
985	prt&mlf_unchalee1988_phon.pdf
986	mlf_unchalee1988_phon.pdf
987	rma_grinevald1990_phon.pdf
988	xmt_remijsen2002_phon.pdf
989	run_rodegem1967_phon.pdf
990	nyn_poletto1998_phon.pdf
991	rwr_magier1983_phon.pdf
992	ndi_kong2004_phon.pdf
993	sbd_platiel1979_phon.pdf
994	sxm_ploykaew2001_phon.pdf
995	sae_antunes2004_phon.pdf
996	str_montler2005_phon.pdf
997	sas_austin1998_phon.pdf
998	svr_anonymous1927_phon.pdf
999	pos_clark1995_phon.pdf
1000	sey_levinson1990_phon.pdf
1001	trv_asal1969_phon.pdf
1002	ssg_wozna&wilson2005_phon.pdf
1003	sza_kruspe1999_phon.pdf
1004	ser_hill1967_phon.pdf
1005	sbf_teferra1991_phon.pdf
1006	ywn_vieira2004_phon.pdf
1007	kde_liphola2001_phon.pdf
1008	sna_fortune1955_phon.pdf
1009	bax_nchare2005_phon.pdf
1010	sjr_rowe2005_phon.pdf
1011	skr_shackle1976_phon.pdf
1012	sjw_andrews1994_phon.pdf
1013	skv_donohue2004_phon.pdf
1014	thm_migliazza1998_phon.pdf
1015	erk_thieberger2004_phon.pdf
1016	spo_carlson1972_phon.pdf
1017	sso_demuth1992_phon.pdf
1018	stw_roddy2007_phon.pdf
1019	ulw_green1999_phon.pdf
1020	jup_epps2005_phon.pdf
1021	zoh_johnson2000_phon.pdf
1022	ztp_beam2004_phon.pdf
1023	yuk_schlicter1985_phon.pdf
1024	yap_ballantyne2005_phon.pdf
1025	yur_robins1958_phon.pdf
1026	yuz_gijn2006_phon.pdf
1027	yux_maslova2003_phon.pdf
1028	wbm_wattana1998_phon.pdf
1029	wms_vries1992_phon.pdf
1030	was_jacobsen1964_phon.pdf
1031	way_silva-tavares2005_phon.pdf
1032	woc_exter2003_phon.pdf
1033	var_armendariz2005_phon.pdf
1034	vai_delafosse1899_phon.pdf
1035	ukr_pugh1999_phon.pdf
1036	phl_liljegren2008_phon.pdf
1037	mky_Bowden1997_phon.pdf
1038	tpi_gonzalez2005_phon.pdf
1039	bjz_farr_phon.pdf
1040	tav_bostrom1998_phon.pdf
1041	tgw_casimir1998_phon.pdf
1042	mzn_mohktarian2004.pdf
1043	blk_orranat2000_phon.pdf
1044	tft_hayami2001_phon.pdf
1045	tob_klein1973_phon.pdf
1046	pol_jassem2003_phon.pdf
1047	cmn_Lee2003_phon.pdf
1048	ijn_harry2003_phon.pdf
1049	ydd_Kleine2003_phon.pdf
1050	nld_Verhoeven2005_phon.pdf
1050	nld_peters2006_phon.pdf
1051	mla_Jauncey2005_phon.pdf
1052	gay_eades2006_phon.pdf
1053	jam_harry2006_phon.pdf
1054	mcs_anonby2006_phon.pdf
1055	arg_Mott2007_phon.pdf
1056	zts_Merrill2008_phon.pdf
1057	ibb_urua2004_phon.pdf
1058	tam_Keane2004_phon.pdf
1059	zpq_sonnenschein2004_phon.pdf
1060	bgo_relich1973_phon.pdf
1061	nxl_bolton1990_phon.pdf
1062	slu_coward1990_phon.pdf
1063	tvd_lovelace1992_phon.pdf
1064	wos_wendel1993_phon.pdf
1065	blr_block1994_phon.pdf
1066	txx_dillon1994_phon.pdf
1067	bod_cha1995_phon.pdf
1068	ruk_wilson1996_phon.pdf
1069	tol_bommelyn1997_phon.pdf
1070	pae_reeder1998_phon.pdf
1071	cho_broadwell_phon.pdf
1072	crg_rosen2007_phon.pdf
1073	plg_vidal2001_phon.pdf
1074	yuc_linn2001_phon.pdf
1075	bwi_granadillo2006_phon.pdf
1076	ktn_everett2006_phon.pdf
1077	esi_nagai2006_phon.pdf
1078	zab_lillehaugen2006_phon.pdf
1079	tzo_shklovsky2005_phon.pdf
1080	sid_kawachi2007_phon.pdf
1081	bdr_miller2007_phon.pdf
1082	cid_jany2007_phon.pdf
1083	tee_kung2007_phon.pdf
1084	ute_oberly2008_phon.pdf
1085	duo_robinson2008_phon.pdf
1086	ton_morton1962_phon.pdf
1087	lmw_Callaghan1963_phon.pdf
1088	lzz_anderson1963_phon.pdf
1089	jun_matson1964_phon.pdf
1090	adn_haan2001_phon.pdf
1091	ael_nganganu2001_phon.pdf
1092	apu_facundes2000_phon.pdf
1093	ace_asyik1987_phon.pdf
1094	aig_farquhar1974_phon.pdf
1095	akl_chai1971_phon.pdf
1096	arh_frank1985_phon.pdf
1097	arr_gabas1999_phon.pdf
1098	ayl_elfitoury1976_phon.pdf
1099	bbc_percival1964_phon.pdf
1100	bci_timyan1977_phon.pdf
1101	bfw_fernandez1968_phon.pdf
1102	biw_begne1979_phon.pdf
1103	bla_taylor1969_phon.pdf
1104	bll_einaudi1974_phon.pdf
1105	bzj_greene1993_phon.pdf
1106	cku_kimball1985_phon.pdf
1107	coo_harris1981_phon.pdf
1108	cso_foris1993_phon.pdf
1109	diq_todd1985_phon.pdf
1110	ets_elimelech1976_phon.pdf
1111	frr_lasswell1998_phon.pdf
1112	gju_losey2002_phon.pdf
1113	gvc_stenzel2004_phon.pdf
1114	hum_takizala1974_phon.pdf
1115	hur_galloway1977_phon.pdf
1116	hus_wedemeyer1988_phon.pdf
1117	ilo_rubino1997_phon.pdf
1118	kbc_sandalo1995_phon.pdf
1119	kub_koops1990_phon.pdf
1120	kwi_curnow1997_phon.pdf
1121	lis_roop1970_phon.pdf
1122	los_hamel1985_phon.pdf
1123	mbe_pharris2006_phon.pdf
1124	mcf_fleck2003_phon.pdf
1125	mni_chelliah1992_phon.pdf
1126	mnk_drame1981_phon.pdf
1127	moc_grondona1998_phon.pdf
1128	mam_godfrey1981_phon.pdf
1129	myu_picanco2005_phon.pdf
1130	ncg_tarpent1987_phon.pdf
1131	nds_mierau1965_phon.pdf
1132	pmg_berthiaume2003_phon.pdf
1133	par_mclaughlin1987_phon.pdf
1134	pcm_faraclas1989_phon.pdf
1135	pej_oconnor1987_phon.pdf
1136	poq_reilly2002_phon.pdf
1137	kca_filchenko2007.pdf
1138	cat_carbonell1992_phon.pdf
1139	hrv_landau1995_phon.pdf
1140	ces_dankovicova1997_phon.pdf
1141	glg_regueira1996_phon.pdf
1142	kbp_padayodi2008_phon.pdf
1143	mnh_olson2001_phon.pdf
1144	ind_soderberg2008_phon.pdf
1145	ita_rogers2004_phon.pdf
1146	qxl_masaquiza2008_phon.pdf
1147	sei_marlett1981_phon.pdf
1147	sei_Astorga2005_phon.pdf
1148	snd_nihalani1995.pdf
1149	slv_sustarsic-komar1995_phon.pdf
1150	swe_engstrand1990.pdf
1151	mky_bowden-hajek1996.pdf
1152	khc_donohue1994.pdf
1153	pib_sebastian-marlett2008.pdf
1154	quc_larsen1988_phon.pdf
1155	qvh_weber1983_phon.pdf
1156	qum_barrett1999_phon.pdf
1157	qug_beukema1975_phon.pdf
1158	tpt_watters1988_phon.pdf
1159	abt_wilson1973_phon.pdf
1160	aau_lock1990_phon.pdf
1161	ahg_hetzron1969_phon.pdf
1162	ahk_panadda1993_phon.pdf
1163	aly_yallop1977_phon.pdf
1164	amn_minch1992_phon.pdf
1165	anu_reh1996_phon.pdf
1166	jbj_voorhoeve1985_phon.pdf
1167	aon_fortune1942_phon.pdf
1168	tcb_holton2000_phon.pdf
1169	avt_scorza1985_phon.pdf
1170	tpz_loving1975_phon.pdf
1171	pex_loving1975_phon.pdf
1172	ptp_loving1975_phon.pdf
1173	kcl_loving1975_phon.pdf
1174	sgz_loving1975_phon.pdf
1175	awx_quigley2003_phon.pdf
1176	azo_azieshi1994_phon.pdf
1177	kmn_feldman1986_phon.pdf
1178	bbw_nashipu2005_phon.pdf
1179	bbk_akumbu1999_phon.pdf
1180	bkh_edika1990_phon.pdf
1181	muo_kouonang1983_phon.pdf
1182	bvm_ngeloh2002_phon.pdf
1183	bgi_mbah2003_phon.pdf
1184	bnm_kouankem2003_phon.pdf
1185	bch_gallagher2005_phon.pdf
1186	bby_gueche2004_phon.pdf
1187	dbj_goudswaard2005_phon.pdf
1188	bem_kula2002_phon.pdf
1189	brc_kouwenberg1994_phon.pdf
1190	xub_coelho2003_phon.pdf
1191	bhw_heuvel2006_phon.pdf
1192	nbj_nordlinger1990_phon.pdf
1193	bhg_wilson2002_phon.pdf
1194	bwq_sanou1978_phon.pdf
1195	bol2_gimba2000_phon.pdf
1196	bot_abessolo1990_phon.pdf
1197	bwo_bhattacharya1977_phon.pdf
1198	bkk_ramaswami1982_phon.pdf
1199	bsp_ganong1998_phon.pdf
1200	bbx_fiensong1993_phon.pdf
1201	bxk_mutonyi2000_phon.pdf
1202	sbs_baumbach1997_phon.pdf
1203	ttl_baumbach1997_phon.pdf
1204	bmo_ayafor2002_phon.pdf
1205	mrq_zewen1987_phon.pdf
1206	oon_dasgupta1982_phon.pdf
1207	plo_zavala2000_phon.pdf
1208	jya_jacques2004_phon.pdf
1209	suq_bryant1999_phon.pdf
1210	blb_obata2003_phon.pdf
1211	hoa_davis2003_phon.pdf
1212	fil_cubar1994_phon.pdf
1213	nxg_djawanai1983_phon.pdf
1214	mnb_vandenberg1989_phon.pdf
1215	xxk_baird2002_phon.pdf
1216	thm_nuchanart1998_phon.pdf
1217	skf_galucio2001_o.pdf
1218	tiw_osborne1974.pdf
1219	trw_lunsford2001.pdf
1220	tdh_lahaussois2002.pdf
1221	tsj_andvik1999.pdf
1222	cof_dickinson2002_phon.pdf
1223	tzj_dayley1981_phon.pdf
1224	pww_naruemon1995_phon.pdf
1225	tyv_harrison2000_phon.pdf
1226	kfk_nigam1971.pdf
1227	wtm_gusain2003_phon.pdf
1228	aty_lynch2000.pdf
1229	atb_wannemacher1998.pdf
1230	cic_gordon-etal2001.pdf
1231	fur_miotti2002.pdf
1232	apj_tuttle2002.pdf
1233	ega_connell2002.pdf
1234	fub_stennes1967.pdf
1235	are_anderson2000_phon.pdf
1236	xsu_borgman1990_phono.pdf
1237	pav_everett1997.pdf
1238	cro_kaschube1967.pdf
1239	boi_chumash1970.pdf
1240	fub_Taylor1953.pdf
1241	adamawa_taylor1953.pdf
1242	agni_ahua2004_s.pdf
1243	agni_ahua2004_s.pdf
1244	agni_quaireau1987_o.pdf
1245	aka_dolphyne1988.pdf
1246	chakosi_stanford1970.pdf
1247	babole.pdf
1248	bana_hofmann1990_o.pdf
1249	kresh_aja.pdf
1250	kresh_aja.pdf
1251	bila.pdf
1252	busa.pdf
1253	fulfulde_bickoe2000_o.pdf
1254	fulfulde_mcintosh1984_o.pdf
1255	herero.pdf
1256	Herington_etal2009-TanagriPhonology.pdf
1257	khq.pdf
1258	kpa.pdf
1259	lega.pdf
1260	limbum_bah2004_o.pdf
1261	limbum_bah2004_o.pdf
1262	limbum_bah2004_o.pdf
1263	mye.pdf
1264	ncam_badie1995_o.pdf
1265	nen.pdf
1266	rufiji.pdf
1267	rufiji.pdf
1268	western-savanna.pdf
1269	western-savanna.pdf
1270	western-savanna.pdf
1271	western-savanna.pdf
1272	western-savanna.pdf
1273	snk-1.pdf
1274	songhay_heath1999.pdf
1275	lele_frajzyngier.pdf
1276	kck_mathangwane.pdf
1277	lol_hulstaert.pdf
1278	wok_longto.pdf
1279	gbe_capo.pdf
1280	gbe_capo.pdf
1281	gbe_capo.pdf
1282	gbe_capo.pdf
1283	jmc_kiwoso.pdf
1284	mda_price.pdf
1285	mfo_bamgbose.pdf
1286	nwe_dunstan.pdf
1287	jow_carlson.pdf
1288	yba_armstrong.pdf
1289	mgr_bickmore.pdf
1290	kcv_muzenga.pdf
1291	kws_forges.pdf
1292	snm_blackingsfabb.pdf
1293	tucker.pdf
1294	tucker.pdf
1295	aft_voogt.pdf
1296	avatime_schuh.pdf
1297	abn.pdf
1298	any.pdf
1299	dgh.pdf
1300	afo.pdf
1301	fuv.pdf
1302	acd.pdf
1303	ayg.pdf
1304	hbb.pdf
1305	kwl.pdf
1306	kye.pdf
1307	krm.pdf
1308	banda_sampson.pdf
1309	dib.pdf
1310	foodo.pdf
1311	joola_huluf.pdf
1312	jumjum.pdf
1313	Kurmuk.pdf
1314	Lulubo.pdf
1315	Maay.pdf
1316	Mabaan.pdf
1317	nizaa.pdf
1318	zone-s.pdf
1319	zone-s.pdf
1320	akp.pdf
1321	bun.pdf
1322	buy.pdf
1323	cpn.pdf
1324	fap.pdf
1325	gur.pdf
1326	lip.pdf
1327	maw.pdf
1328	Bostoen_Bantu_M.pdf
1329	pbp.pdf
1330	snw.pdf
1331	tiv.pdf
1332	byn.pdf
1333	agaw.pdf
1334	lik.pdf
1335	yns.pdf
1336	buu.pdf
1337	khy.pdf
1338	lej.pdf
1339	kbo.pdf
1340	won.pdf
1341	wlc.pdf
1342	afar.pdf
1343	kebi.pdf
1344	kebi.pdf
1345	kebi.pdf
1346	kebi.pdf
1347	kebi.pdf
1348	kebi.pdf
1349	myf.pdf
1350	tir.pdf
1351	kdj.pdf
1352	gwn.pdf
1353	gwn.pdf
1354	gwn.pdf
1355	gwn.pdf
1356	gwn.pdf
1357	gwn.pdf
1358	avi.pdf
1359	shk.pdf
1360	hgm.pdf
1361	pip.pdf
1362	gax-hdy.pdf
1363	gax-hdy.pdf
1364	wal.pdf
1365	njx.pdf
1366	otuho.pdf
1367	myx.pdf
1368	hig.pdf
1369	mzj.pdf
1370	say.pdf
1371	nzb.pdf
1372	dsq.pdf
1373	ktb.pdf
1374	otr.pdf
1375	otr.pdf
1376	nmi.pdf
1377	fli.pdf
1378	mcw.pdf
1379	nmn.pdf
1380	kib.pdf
1381	kki.pdf
1382	oks.pdf
1383	xuu.pdf
1384	bbj.pdf
1385	afn.pdf
1386	tkq.pdf
1387	sgc.pdf
1388	pbr.pdf
1389	hoo.pdf
1390	bwu.pdf
1391	bjt.pdf
1392	now.pdf
1393	dan_santa.pdf
1394	pko.pdf
1395	afr.pdf
1396	hertzon.pdf
1397	hertzon.pdf
1398	din.pdf
1399	tano.pdf
1400	tano.pdf
1401	hna.pdf
1402	bhs.pdf
1403	langermann.pdf
1403	xed.pdf
1404	langermann.pdf
1405	ikw.pdf
1406	kot.pdf
1407	gmm.pdf
1408	mqb.pdf
1409	mlw.pdf
1410	muy.pdf
1411	jgo.pdf
1412	dmo.pdf
1413	ntm.pdf
1414	stv.pdf
1415	weh.pdf
1416	kadugli_krongo.pdf
1417	kadugli_krongo.pdf
1418	kadugli_krongo.pdf
1419	kadugli_krongo.pdf
1420	kadugli_krongo.pdf
1421	kadugli_krongo.pdf
1422	kadugli_krongo.pdf
1423	kadugli_krongo.pdf
1424	mgc.pdf
1425	luc.pdf
1426	keg.pdf
1427	talodi.pdf
1428	talodi.pdf
1429	talodi.pdf
1430	talodi.pdf
1431	did.pdf
1432	lwoian.pdf
1433	lwoian.pdf
1434	lwoian.pdf
1435	viri.pdf
1436	viri.pdf
1437	bde.pdf
1438	fpe.pdf
1439	jit.pdf
1440	dim.pdf
1441	lto.pdf
1442	djm.pdf
1443	kam.pdf
1444	ksf.pdf
1445	laj.pdf
1446	lks_donohew.pdf
1446	lks.pdf
1447	nuj.pdf
1448	wmw.pdf
1449	xkv.pdf
1450	boz.pdf
1451	alw.pdf
1452	deg.pdf
1453	bsc.pdf
1454	pre.pdf
1455	nko.pdf
1456	gunan_gurage.pdf
1457	gunan_gurage.pdf
1458	gunan_gurage.pdf
1459	gunan_gurage.pdf
1460	gunan_gurage.pdf
1461	gunan_gurage.pdf
1462	gunan_gurage.pdf
1463	gunan_gurage.pdf
1464	gunan_gurage.pdf
1465	gunan_gurage.pdf
1466	gunan_gurage.pdf
1467	gunan_gurage.pdf
1468	dnn.pdf
1469	bmi.pdf
1470	niy.pdf
1471	ndh.pdf
1472	mym.pdf
1473	nsg.pdf
1474	myb.pdf
1475	sese.pdf
1476	soo.pdf
1477	bench.pdf
1478	gimira.pdf
1479	bench.pdf
1480	zay.pdf
1481	gamo.pdf
1482	kqy.pdf
1483	aiw.pdf
1484	omotic_bender.pdf
1485	omotic_bender.pdf
1486	omotic_bender.pdf
1487	omotic_bender.pdf
1488	mdm.pdf
1489	lsm.pdf
1490	nnw.pdf
1491	nbl.pdf
1492	sxw.pdf
1493	laarim_stirtz.pdf
1494	bjg.pdf
1495	doy.pdf
1496	beledugu_bam.pdf
1497	hbn.pdf
1498	kga.pdf
1499	shw.pdf
1500	ttb.pdf
1501	wambo.pdf
1502	wambo.pdf
1503	wambo.pdf
1504	wambo.pdf
1505	wambo.pdf
1506	wambo.pdf
1507	wambo.pdf
1508	xon_naware.pdf
1509	zag.pdf
1510	zwa.pdf
1511	zmx.pdf
1512	bbo_new.pdf
1513	bez_Morrison.pdf
1514	kpelle_guinea.pdf
1515	kke_russian.pdf
1516	Lele_vydrine.pdf
1517	looma_mandenkan.pdf
1518	mev.pdf
1519	ross_kyanga.pdf
1520	ross_kyanga.pdf
1521	abu.pdf
1522	abb.pdf
1523	afu.pdf
1524	agq_hyman.pdf
1525	arv.pdf
1526	abi_tresbarats.pdf
1527	adj_herault.pdf
1528	ahi.pdf
1529	ald_duponchel.pdf
1530	ahs_tinor.pdf
1531	zdj_patin.pdf
1532	akpes.pdf
1533	etx.pdf
1534	fwrightmathesis.pdf
1535	gel.pdf
1536	idu.pdf
1537	iri.pdf
1538	izr.pdf
1539	jer_eboze.pdf
1540	agb_hyman.pdf
1541	logba.pdf
1542	awngi_2010.pdf
1543	Glavda_Morphology.pdf
1544	uwu_ahan.pdf
1545	uwu_ahan.pdf
1546	ronga.pdf
1547	Comorian-inventories.pdf
1548	biv.pdf
1549	cwt.pdf
1550	ati.pdf
1551	aoa.pdf
1552	hae.pdf
1553	pov.pdf
1554	manenguba.pdf
1555	manenguba.pdf
1556	manenguba.pdf
1557	manenguba.pdf
1558	manenguba.pdf
1559	manenguba.pdf
1560	manenguba.pdf
1561	lir.pdf
1562	ggu.pdf
1563	eto.pdf
1564	rcf.pdf
1565	mls.pdf
1566	cri.pdf
1567	tan.pdf
1568	suk.pdf
1569	mfe.pdf
1570	krio_nylander.pdf
1571	ktu.pdf
1572	akasilimi_baasaal_podi.pdf
1573	bag.pdf
1574	BakaOrthography.pdf
1575	bmv.pdf
1576	dbq_lienhard.pdf
1577	gou.pdf
1578	gde_menetrey.pdf
1579	lno.pdf
1580	igo_gblem_ahl.pdf
1581	kako_ernst1992_o.pdf
1582	knp.pdf
1583	Mambila_CAM.pdf
1584	meq.pdf
1585	mfi.pdf
1586	mijikenda.pdf
1587	mijikenda.pdf
1588	mijikenda.pdf
1589	mijikenda.pdf
1590	mijikenda.pdf
1591	mijikenda.pdf
1592	mijikenda.pdf
1593	mijikenda.pdf
1594	mijikenda.pdf
1595	mlr.pdf
1596	mmu.pdf
1597	mpi.pdf
1598	mif.pdf
1599	mtk.pdf
1600	ncr.pdf
1601	nfu.pdf
1602	njy.pdf
1603	Manessy_bwamu_box.pdf
1604	Leger_kwami_ktf.pdf
1605	Benoit_gouro_goa.pdf
1606	Veiga_cap-vert_kea.pdf
1607	Elders_kulango_nku.pdf
1608	Sava_tsamakko_tsb.pdf
1609	Hdouch_tzm.pdf
1610	Walker_siz.pdf
1611	Edelsten_ndj.pdf
1612	Lovestrand_bva.pdf
1613	Lovestrand_bva.pdf
1614	Lovestrand_bva.pdf
1615	Lovestrand_bva.pdf
1616	Stirtz_tbi.pdf
1617	Good_fungom.pdf
1618	Good_fungom.pdf
1619	Good_fungom.pdf
1620	Good_fungom.pdf
1621	Good_fungom.pdf
1622	Kastenholz_knk.pdf
1623	Boyeldieu_boua.pdf
1624	Lukas_gis.pdf
1625	Mbah_mgo.pdf
1626	Neg_bri.pdf
1627	Haas_sif.pdf
1628	Anderson_nnh.pdf
1629	Patman_yas.pdf
1630	Eyoh_nza.pdf
1631	Hoskins_orc.pdf
1632	Mbah_pny.pdf
1633	Njoya_pnz.pdf
1634	Reid_atu.pdf
1635	Kinnaird_udl.pdf
1636	Vorbichler_les.pdf
1637	Bearth_neb.pdf
1638	Sewangi_gwe.pdf
1639	Kahigi_suw.pdf
1640	Rubanza_zin.pdf
1641	Rubanza_mer.pdf
1642	Kahigi_hka.pdf
1643	Rubagumya_han.pdf
1644	Mrikaria_old.pdf
1645	Mreta_ssc.pdf
1646	Massamba_kya.pdf
1647	Martin_www.pdf
1648	1997_kossmann_berber_phonology.pdf
1649	Boyeldieu_boua.pdf
1650	sef_tangari.pdf
1651	flr_vanotterloo.pdf
1652	sandawe_2008.pdf
1653	tvd_blench.pdf
1654	Watters_1981_Dissertation.pdf
1655	ybb_1991.pdf
1656	bfj_koopman.pdf
1657	bji_Amborn.pdf
1658	blo_morton.pdf
1659	fip_kwa.pdf
1660	naw_casali.pdf
1661	myo_yigezu.pdf
1662	nto_mangulu.pdf
1663	xtc_schadeberg.pdf
1664	uiv_foster.pdf
1665	btx_KaroBatak1.pdf
1666	tgl_Himmelmann.pdf
1667	ssb_Jun.pdf
1668	kqr_Kroeger.pdf
1669	beg_Clynes.pdf
1670	ilo_Rubino.pdf
1671	cjm_Thurgood.pdf
1672	mkm_Larish.pdf
1673	mkm_Larish.pdf
1674	nia_Brown.pdf
1675	jav_Ogloblin.pdf
1676	blf_Zubol.pdf
1677	mak_Jukes.pdf
1678	xma_Mead.pdf
1679	xbr_Klamer.pdf
1680	tet_Engelenhoven.pdf
1681	tet_Engelenhoven.pdf
1682	mky_Bowden.pdf
1683	bhw_Steinhauer.pdf
1684	abs_Paauw.pdf
1685	abs_Paauw.pdf
1686	abs_Paauw.pdf
1687	abs_Paauw.pdf
1688	abs_Paauw.pdf
1689	abs_Paauw.pdf
1690	idn_Snedden.pdf
1691	mad_Davies.pdf
1692	Garry_Rubino.pdf
1693	Garry_Rubino.pdf
1694	Garry_Rubino.pdf
1695	Garry_Rubino.pdf
1696	Garry_Rubino.pdf
1697	Garry_Rubino.pdf
1698	Garry_Rubino.pdf
1699	Garry_Rubino.pdf
1700	Tengger.doc
1701	mrr_Ramaswami.pdf
1702	apq&njm_Ramaswami1999.pdf
1703	apq&njm_Ramaswami1999.pdf
1704	njo&apt_Ramaswami1999.pdf
1705	njo&apt_Ramaswami1999.pdf
1706	asm&awa_Ramaswami1999.pdf
1707	asm&awa_Ramaswami1999.pdf
1708	bfq&bft_Ramaswami1999.pdf
1709	bfq&bft_Ramaswami1999.pdf
1710	lmn&ben_Ramaswami1999.pdf
1711	lmn&ben_Ramaswami1999.pdf
1712	bhb&unr_Ramaswami1999.pdf
1713	bhb&unr_Ramaswami1999.pdf
1714	bwo&bkk_Ramaswami1999.pdf
1715	bwo&bkk_Ramaswami1999.pdf
1716	bns&cdn_Ramaswami1999.pdf
1717	bns&cdn_Ramaswami1999.pdf
1718	nri&drd_Ramaswami1999.pdf
1719	nri&drd_Ramaswami1999.pdf
1720	gaq&gda_Ramaswami1999.pdf
1721	gaq&gda_Ramaswami1999.pdf
1722	adl&grt_Ramaswami1999.pdf
1723	adl&grt_Ramaswami1999.pdf
1724	gju&guj_Ramaswami1999.pdf
1725	gju&guj_Ramaswami1999.pdf
1726	gbj&hlb_Ramaswami1999.pdf
1727	gbj&hlb_Ramaswami1999.pdf
1728	hin&hoc_Ramaswami1999.pdf
1729	hin&hoc_Ramaswami1999.pdf
1730	iru&jns_Ramaswami1999.pdf
1731	iru&jns_Ramaswami1999.pdf
1732	jun&xnr_Ramaswami1999.pdf
1733	jun&xnr_Ramaswami1999.pdf
1734	kan&saz_Ramaswami1999.pdf
1735	kan&saz_Ramaswami1999.pdf
1735	varma_kanigkergotti1978.pdf
1736	mjw&iru_Ramaswami1999.pdf
1737	mjw&iru_Ramaswami1999.pdf
1738	kas&xuj_Ramaswami1999.pdf
1739	kas&xuj_Ramaswami1999.pdf
1740	khr&kha_Ramaswami1999.pdf
1741	khr&kha_Ramaswami1999.pdf
1742	nkh&kfa_Ramaswami1999.pdf
1743	nkh&kfa_Ramaswami1999.pdf
