InventoryID	URL
631	http://web.phonetik.uni-frankfurt.de/L/L4121.html
632	http://web.phonetik.uni-frankfurt.de/L/L8609.html
633	http://web.phonetik.uni-frankfurt.de/L/L8370.html
634	http://web.phonetik.uni-frankfurt.de/L/L2172.html
635	http://web.phonetik.uni-frankfurt.de/L/L6745.html
636	http://web.phonetik.uni-frankfurt.de/L/L4137.html
637	http://web.phonetik.uni-frankfurt.de/L/L8621.html
638	http://web.phonetik.uni-frankfurt.de/L/L2156.html
639	http://web.phonetik.uni-frankfurt.de/L/L8632.html
640	http://web.phonetik.uni-frankfurt.de/L/L6777.html
641	http://web.phonetik.uni-frankfurt.de/L/L6757.html
642	http://web.phonetik.uni-frankfurt.de/L/L2501.html
643	http://web.phonetik.uni-frankfurt.de/L/L4216.html
644	http://web.phonetik.uni-frankfurt.de/L/L8629.html
645	http://web.phonetik.uni-frankfurt.de/L/L4130.html
646	http://web.phonetik.uni-frankfurt.de/L/L6711.html
647	http://web.phonetik.uni-frankfurt.de/L/L4126.html
648	http://web.phonetik.uni-frankfurt.de/L/L6748.html
649	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=abidji
650	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=adioukrou
651	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=adja
652	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=adja
653	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=agni+sanvi
654	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ahl%C3%B5
655	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=akan
656	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ak%C9%94%C9%94se+%28bakossi%29
657	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=angas
658	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=anuf%C9%94+%28tchokossi%29
659	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=arabe
660	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=avokaya
661	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=babungo
662	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bafut
663	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=baka
664	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bambara
665	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=banda
666	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=banda
667	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bandi+%28gbande%29
668	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=baoul%C3%A9
669	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bariba
670	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=basaa
671	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bassa
672	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bassar+%28n%27tcham%29
673	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=b%C3%A9t%C3%A9
674	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bekwarra
675	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=berom
676	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=b%C9%9B%CC%80%C5%8B+%28ngain%29
677	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bhele
678	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=biali
679	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bimoba
680	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bisa
681	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bobo
682	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=boussa
683	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bozo
684	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=bulu
685	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=cerma+%28gouin%29
686	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=chumburung
687	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=daba
688	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=dagaare
689	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=dagara
690	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=dagbani
691	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=dan+%28yacouba%29+dialecte+blowo
692	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=dangme+%28adangme%29
693	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=daza
694	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=dholuo
695	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=dida
696	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=dioula
697	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ditammari
698	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=doayo
699	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=dogon+%28dogo-soo%29
700	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=duala
701	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=duruma
702	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ebira
703	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=e%CA%8Be
704	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=e%CC%A3do+%28bini%29
705	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=e%CC%A3zaa
706	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ejagham+de+l%27ouest
707	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=emai
708	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=engenni
709	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ewondo
710	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=fe%27efe%27fe
711	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=f%C9%94n
712	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=fulfulde
713	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=fulfulde
714	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=fulfulde
715	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=fulfulde
716	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=fuliru
717	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ga
718	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=gangam
719	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=gbaya
720	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=gbaya
721	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=g%C9%9Bn-mina
722	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=g%C9%9Bn-mina
723	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=godi%C3%A9
724	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=gonja
725	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=grebo+%28dialecte+chlehpo%29
726	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=gu%C9%97e
727	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=gulmancema+%28gourma%29
728	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=hanga
729	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=hausa
730	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=hausa
731	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=if%C9%9B%CC%80
732	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=igbo
733	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=igede
734	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ijo+de+l%27est+%28okrika%29
735	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ikwo
736	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=izi
737	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=joola+%28diola%29
738	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=jur+m%C3%B6d%C3%B6
739	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kabiy%C9%9B
740	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kak%C9%94
741	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kambari
742	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kanuri
743	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=karaboro
744	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kara%C5%8B
745	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kasem
746	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kas%C9%A9m
747	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=k%C9%94%C9%94zime
748	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kikuyu
749	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kisiei
750	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kom
751	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=komo
752	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=konkomba
753	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kpelle
754	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kp%C9%9Bl%C9%9Bwoo
755	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kresh
756	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=krio
757	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kroumen+t%C3%A9po
758	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kuria
759	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=kusal
760	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=lama
761	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=lele
762	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=lendu
763	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=l%C9%94g%C9%94magooi
764	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=l%C9%94k%C9%94
765	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ligbi
766	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=limba
767	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=limbum
768	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=lingala
769	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=lokpa+%28dompago%29
770	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=luganda
771	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=lugbara
772	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ly%C3%A9l%C3%A9
773	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mambila
774	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mambila
775	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mampruli
776	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mande%28malinke%2C+mandinka%29
777	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=manding+%28mandingo%29
778	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mangbetu+%28meje%29
779	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=maninka-kan
780	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=m%C3%BCnd%C3%BC
781	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mbembe
782	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mbo%C3%B3
783	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mekaa
784	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mende
785	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=metta+%28menemo%29
786	NA
787	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mo
788	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mofu-gudur
789	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=moore
790	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=muan
791	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mundani
792	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=munukutuba
793	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=murle
794	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=mwaghavul+%28sura%29
795	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=nafaanra
796	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=nawdm
797	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=n%CA%8Bni
798	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=n%C9%94maa
799	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ngambai
800	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ngbaka
801	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ngbandi
802	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=ngyemb%C9%94%C9%94n
803	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=niaboua
804	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=nso%CA%BC
805	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=nugunu
806	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=nupe
807	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=pandikeri
808	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=podoko
809	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=pulaar+%28fulfulde%29
810	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=pular+%28fulfulde%29
811	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=rendille
812	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=sabaot
813	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=sango
814	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=sango
815	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=senoufo+%28senari%29
816	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=sereer
817	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=sissala
818	NA
819	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=songhoy
820	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=soninke
821	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=sooninke+%28sarakole%29
822	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=soso
823	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=swahili
824	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=tamajaq
825	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=tamasheq
826	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=tarok+%28yergum%29
827	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=t%C3%A9%C3%A9n+%28loron%29
828	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=teda
829	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=tem
830	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=t%C9%94fin
831	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=themne
832	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=tikar
833	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=toposa
834	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=toura
835	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=toussian
836	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=vagala
837	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=vute
838	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=waama
839	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=wan
840	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=wob%C3%A9
841	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=wolof
842	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=yamba
843	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=yamb%C9%9Bta
844	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=yaour%C3%A9
845	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=yemba
846	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=yom+%28pila-pila%29
847	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=yorouba
848	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=yorouba
849	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=zande
850	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=zarma+%28so%C5%8Bay%29
851	http://sumale.vjf.cnrs.fr/phono/AfficheTableauOrtho2N.php?choixLangue=zulgo
852	NA
853	NA
854	NA
855	NA
856	NA
857	NA
858	NA
859	NA
860	NA
861	NA
862	NA
863	NA
864	NA
865	NA
866	NA
867	NA
868	NA
869	NA
870	NA
871	NA
872	NA
873	NA
874	NA
875	NA
876	NA
877	NA
878	NA
879	NA
880	NA
881	NA
882	NA
883	NA
884	NA
885	NA
886	NA
887	NA
888	NA
889	NA
890	NA
891	NA
892	NA
893	NA
894	NA
895	NA
896	NA
897	NA
898	NA
899	NA
900	NA
901	NA
902	NA
903	NA
904	NA
905	NA
906	NA
907	NA
908	NA
909	NA
910	NA
911	NA
912	NA
913	NA
914	NA
915	NA
916	NA
917	NA
918	NA
919	NA
920	NA
921	NA
922	NA
923	NA
924	NA
925	NA
926	NA
927	NA
928	NA
929	NA
930	NA
931	NA
932	NA
933	NA
934	NA
935	NA
936	NA
937	NA
938	NA
939	NA
940	NA
941	NA
942	NA
943	NA
944	NA
945	NA
946	NA
947	NA
948	NA
949	NA
950	NA
951	NA
952	NA
953	NA
954	NA
955	NA
956	NA
957	NA
958	NA
959	NA
960	NA
961	NA
962	NA
963	NA
964	NA
965	NA
966	NA
967	NA
968	NA
969	NA
970	NA
971	NA
972	NA
973	NA
974	NA
975	NA
976	NA
977	NA
978	NA
979	NA
980	NA
981	NA
982	NA
983	NA
984	NA
985	NA
986	NA
987	NA
988	NA
989	NA
990	NA
991	NA
992	NA
993	NA
994	NA
995	NA
996	NA
997	NA
998	NA
999	NA
1000	NA
1001	NA
1002	NA
1003	NA
1004	NA
1005	NA
1006	NA
1007	NA
1008	NA
1009	NA
1010	NA
1011	NA
1012	NA
1013	NA
1014	NA
1015	NA
1016	NA
1017	NA
1018	NA
1019	NA
1020	NA
1021	NA
1022	NA
1023	NA
1024	NA
1025	NA
1026	NA
1027	NA
1028	NA
1029	NA
1030	NA
1031	NA
1032	NA
1033	NA
1034	NA
1035	NA
1036	NA
1037	NA
1038	NA
1039	NA
1040	NA
1041	NA
1042	NA
1043	NA
1044	NA
1045	NA
1046	NA
1047	NA
1048	NA
1049	NA
1050	NA
1051	NA
1052	NA
1053	NA
1054	NA
1055	NA
1056	NA
1057	NA
1058	NA
1059	NA
1060	NA
1061	NA
1062	NA
1063	NA
1064	NA
1065	NA
1066	NA
1067	NA
1068	NA
1069	NA
1070	NA
1071	NA
1072	NA
1073	NA
1074	NA
1075	NA
1076	NA
1077	NA
1078	NA
1079	NA
1080	NA
1081	NA
1082	NA
1083	NA
1084	NA
1085	NA
1086	NA
1087	NA
1088	NA
1089	NA
1090	NA
1091	NA
1092	NA
1093	NA
1094	NA
1095	NA
1096	NA
1097	NA
1098	NA
1099	NA
1100	NA
1101	NA
1102	NA
1103	NA
1104	NA
1105	NA
1106	NA
1107	NA
1108	NA
1109	NA
1110	NA
1111	NA
1112	NA
1113	NA
1114	NA
1115	NA
1116	NA
1117	NA
1118	NA
1119	NA
1120	NA
1121	NA
1122	NA
1123	NA
1124	NA
1125	NA
1126	NA
1127	NA
1128	NA
1129	NA
1130	NA
1131	NA
1132	NA
1133	NA
1134	NA
1135	NA
1136	NA
1137	NA
1138	NA
1139	NA
1140	NA
1141	NA
1142	NA
1143	NA
1144	NA
1145	NA
1146	NA
1147	NA
1148	NA
1149	NA
1150	NA
1151	NA
1152	NA
1153	NA
1154	NA
1155	NA
1156	NA
1157	NA
1158	NA
1159	NA
1160	NA
1161	NA
1162	NA
1163	NA
1164	NA
1165	NA
1166	NA
1167	NA
1168	NA
1169	NA
1170	NA
1171	NA
1172	NA
1173	NA
1174	NA
1175	NA
1176	NA
1177	NA
1178	NA
1179	NA
1180	NA
1181	NA
1182	NA
1183	NA
1184	NA
1185	NA
1186	NA
1187	NA
1188	NA
1189	NA
1190	NA
1191	NA
1192	NA
1193	NA
1194	NA
1195	NA
1196	NA
1197	NA
1198	NA
1199	NA
1200	NA
1201	NA
1202	NA
1203	NA
1204	NA
1205	NA
1206	NA
1207	NA
1208	NA
1209	NA
1210	NA
1211	NA
1212	NA
1213	NA
1214	NA
1215	NA
1216	NA
1217	NA
1218	NA
1219	NA
1220	NA
1221	NA
1222	NA
1223	NA
1224	NA
1225	NA
1226	NA
1227	NA
1228	NA
1229	NA
1230	NA
1231	NA
1232	NA
1233	NA
1234	NA
1235	NA
1236	NA
1237	NA
1238	NA
1239	NA
1240	NA
1241	NA
1242	NA
1243	NA
1244	NA
1245	NA
1246	NA
1247	NA
1248	NA
1249	NA
1250	NA
1251	NA
1252	NA
1253	NA
1254	NA
1255	NA
1256	NA
1257	NA
1258	NA
1259	NA
1260	NA
1261	NA
1262	NA
1263	NA
1264	NA
1265	NA
1266	NA
1267	NA
1268	NA
1269	NA
1270	NA
1271	NA
1272	NA
1273	NA
1274	NA
1275	NA
1276	NA
1277	NA
1278	NA
1279	NA
1280	NA
1281	NA
1282	NA
1283	NA
1284	NA
1285	NA
1286	NA
1287	NA
1288	NA
1289	NA
1290	NA
1291	NA
1292	NA
1293	NA
1294	NA
1295	NA
1296	NA
1297	NA
1298	NA
1299	NA
1300	NA
1301	NA
1302	NA
1303	NA
1304	NA
1305	NA
1306	NA
1307	NA
1308	NA
1309	NA
1310	NA
1311	NA
1312	NA
1313	NA
1314	NA
1315	NA
1316	NA
1317	NA
1318	NA
1319	NA
1320	NA
1321	NA
1322	NA
1323	NA
1324	NA
1325	NA
1326	NA
1327	NA
1328	NA
1329	NA
1330	NA
1331	NA
1332	NA
1333	NA
1334	NA
1335	NA
1336	NA
1337	NA
1338	NA
1339	NA
1340	NA
1341	NA
1342	NA
1343	NA
1344	NA
1345	NA
1346	NA
1347	NA
1348	NA
1349	NA
1350	NA
1351	NA
1352	NA
1353	NA
1354	NA
1355	NA
1356	NA
1357	NA
1358	NA
1359	NA
1360	NA
1361	NA
1362	NA
1363	NA
1364	NA
1365	NA
1366	NA
1367	NA
1368	NA
1369	NA
1370	NA
